uuid,item_id,timestamp,price,url,color,title,is_new
H085078CKAA1716479767,H085078CKAA,1716479767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1716479767,H083618CKAC,1716479767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716479767,H082924CAAD,1716479767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H078595CKAA1716479767,H078595CKAA,1716479767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H078595CKAA1716480967,H078595CKAA,1716480967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H085078CKAA1716480967,H085078CKAA,1716480967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083894CAAG1716480967,H083894CAAG,1716480967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1716480967,H083618CKAC,1716480967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H082924CAAD1716480967,H082924CAAD,1716480967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1716480967,H083618CKAB,1716480967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716481567,H078595CKAA,1716481567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083894CAAG1716481567,H083894CAAG,1716481567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H082924CAAD1716481567,H082924CAAD,1716481567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1716481567,H083618CKAC,1716481567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716481567,H085078CKAA,1716481567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAB1716481567,H083618CKAB,1716481567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716482767,H082924CAAD,1716482767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1716482767,H083618CKAB,1716482767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716482767,H078595CKAA,1716482767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083894CAAG1716482767,H083894CAAG,1716482767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1716482767,H083618CKAC,1716482767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716482767,H085078CKAA,1716482767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H078595CKAA1716483367,H078595CKAA,1716483367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H082924CAAD1716483367,H082924CAAD,1716483367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1716483367,H083618CKAB,1716483367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083894CAAG1716483367,H083894CAAG,1716483367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAC1716483367,H083618CKAC,1716483367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716483367,H085078CKAA,1716483367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1716485767,H083618CKAC,1716485767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716485767,H083894CAAG,1716485767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H085078CKAA1716485767,H085078CKAA,1716485767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAB1716485767,H083618CKAB,1716485767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716485767,H078595CKAA,1716485767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H082924CAAD1716485767,H082924CAAD,1716485767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H085078CKAA1716488167,H085078CKAA,1716488167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H082924CAAD1716488167,H082924CAAD,1716488167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H078595CKAA1716488167,H078595CKAA,1716488167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083618CKAB1716488167,H083618CKAB,1716488167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083618CKAC1716488167,H083618CKAC,1716488167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083894CAAG1716488167,H083894CAAG,1716488167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H085078CKAA1716488767,H085078CKAA,1716488767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H082924CAAD1716488767,H082924CAAD,1716488767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAC1716488767,H083618CKAC,1716488767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083618CKAB1716488767,H083618CKAB,1716488767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716488767,H083894CAAG,1716488767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H078595CKAA1716488767,H078595CKAA,1716488767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H082924CAAD1716489367,H082924CAAD,1716489367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H078595CKAA1716489367,H078595CKAA,1716489367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H085078CKAA1716489367,H085078CKAA,1716489367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1716489367,H083618CKAC,1716489367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083618CKAB1716489367,H083618CKAB,1716489367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083894CAAG1716489367,H083894CAAG,1716489367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAB1716489967,H083618CKAB,1716489967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716489967,H083894CAAG,1716489967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H078595CKAA1716489967,H078595CKAA,1716489967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAC1716489967,H083618CKAC,1716489967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H082924CAAD1716489967,H082924CAAD,1716489967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H085078CKAA1716489967,H085078CKAA,1716489967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083894CAAG1716491167,H083894CAAG,1716491167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAC1716491167,H083618CKAC,1716491167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716491167,H085078CKAA,1716491167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H082924CAAD1716491167,H082924CAAD,1716491167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1716491167,H083618CKAB,1716491167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H078595CKAA1716491167,H078595CKAA,1716491167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H078595CKAA1716491767,H078595CKAA,1716491767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083894CAAG1716491767,H083894CAAG,1716491767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1716491767,H083618CKAC,1716491767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716491767,H085078CKAA,1716491767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H082924CAAD1716491767,H082924CAAD,1716491767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1716491767,H083618CKAB,1716491767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716492367,H083894CAAG,1716492367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H082924CAAD1716492367,H082924CAAD,1716492367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H078595CKAA1716492367,H078595CKAA,1716492367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H085078CKAA1716492367,H085078CKAA,1716492367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1716492367,H083618CKAC,1716492367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083618CKAB1716492367,H083618CKAB,1716492367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716492967,H082924CAAD,1716492967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H085078CKAA1716492967,H085078CKAA,1716492967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H078595CKAA1716492967,H078595CKAA,1716492967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083894CAAG1716492967,H083894CAAG,1716492967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAB1716492967,H083618CKAB,1716492967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083618CKAC1716492967,H083618CKAC,1716492967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083618CKAC1716493567,H083618CKAC,1716493567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716493567,H082924CAAD,1716493567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H078595CKAA1716493567,H078595CKAA,1716493567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083894CAAG1716493567,H083894CAAG,1716493567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H083618CKAB1716493567,H083618CKAB,1716493567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716493567,H085078CKAA,1716493567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H082924CAAD1716494167,H082924CAAD,1716494167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1716494167,H083618CKAB,1716494167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716494167,H085078CKAA,1716494167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083894CAAG1716494167,H083894CAAG,1716494167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1716494167,H083618CKAC,1716494167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716494167,H078595CKAA,1716494167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083894CAAG1716494767,H083894CAAG,1716494767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H082924CAAD1716494767,H082924CAAD,1716494767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H078595CKAA1716494767,H078595CKAA,1716494767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083618CKAB1716494767,H083618CKAB,1716494767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716494767,H085078CKAA,1716494767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAC1716494767,H083618CKAC,1716494767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083618CKAB1716495367,H083618CKAB,1716495367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H082924CAAD1716495367,H082924CAAD,1716495367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAC1716495367,H083618CKAC,1716495367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716495367,H083894CAAG,1716495367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H078595CKAA1716495367,H078595CKAA,1716495367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H085078CKAA1716495367,H085078CKAA,1716495367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H085078CKAA1716495967,H085078CKAA,1716495967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAB1716495967,H083618CKAB,1716495967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083618CKAC1716495967,H083618CKAC,1716495967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716495967,H082924CAAD,1716495967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083894CAAG1716495967,H083894CAAG,1716495967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H078595CKAA1716495967,H078595CKAA,1716495967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083894CAAG1716497167,H083894CAAG,1716497167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H082924CAAD1716497167,H082924CAAD,1716497167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083618CKAB1716497167,H083618CKAB,1716497167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716497167,H085078CKAA,1716497167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAC1716497167,H083618CKAC,1716497167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716497167,H078595CKAA,1716497167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H085078CKAA1716497767,H085078CKAA,1716497767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083894CAAG1716497767,H083894CAAG,1716497767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H078595CKAA1716497767,H078595CKAA,1716497767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H082924CAAD1716497767,H082924CAAD,1716497767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1716497767,H083618CKAB,1716497767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083618CKAC1716497767,H083618CKAC,1716497767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716498367,H082924CAAD,1716498367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H085078CKAA1716498367,H085078CKAA,1716498367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAC1716498367,H083618CKAC,1716498367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716498367,H083894CAAG,1716498367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAB1716498367,H083618CKAB,1716498367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716498367,H078595CKAA,1716498367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083894CAAG1716498967,H083894CAAG,1716498967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H082924CAAD1716498967,H082924CAAD,1716498967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1716498967,H083618CKAB,1716498967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083618CKAC1716498967,H083618CKAC,1716498967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716498967,H085078CKAA,1716498967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H078595CKAA1716498967,H078595CKAA,1716498967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083894CAAG1716499567,H083894CAAG,1716499567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAC1716499567,H083618CKAC,1716499567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716499567,H085078CKAA,1716499567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083618CKAB1716499567,H083618CKAB,1716499567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716499567,H078595CKAA,1716499567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H082924CAAD1716499567,H082924CAAD,1716499567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H085078CKAA1716500167,H085078CKAA,1716500167,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083618CKAB1716500167,H083618CKAB,1716500167,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H083618CKAC1716500167,H083618CKAC,1716500167,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H082924CAAD1716500167,H082924CAAD,1716500167,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083894CAAG1716500167,H083894CAAG,1716500167,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H078595CKAA1716500167,H078595CKAA,1716500167,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H082924CAAD1716500767,H082924CAAD,1716500767,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H078595CKAA1716500767,H078595CKAA,1716500767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H085078CKAA1716500767,H085078CKAA,1716500767,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083894CAAG1716500767,H083894CAAG,1716500767,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H083618CKAB1716500767,H083618CKAB,1716500767,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H083618CKAC1716500767,H083618CKAC,1716500767,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083894CAAG1716501367,H083894CAAG,1716501367,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H085078CKAA1716501367,H085078CKAA,1716501367,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H082924CAAD1716501367,H082924CAAD,1716501367,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAB1716501367,H083618CKAB,1716501367,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H078595CKAA1716501367,H078595CKAA,1716501367,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H083618CKAC1716501367,H083618CKAC,1716501367,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083618CKAB1716501967,H083618CKAB,1716501967,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H078595CKAA1716501967,H078595CKAA,1716501967,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAC1716501967,H083618CKAC,1716501967,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H085078CKAA1716501967,H085078CKAA,1716501967,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H082924CAAD1716501967,H082924CAAD,1716501967,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H083894CAAG1716501967,H083894CAAG,1716501967,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H082924CAAD1716502567,H082924CAAD,1716502567,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,0
H083618CKAC1716502567,H083618CKAC,1716502567,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,0
H083618CKAB1716502567,H083618CKAB,1716502567,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,0
H085078CKAA1716502567,H085078CKAA,1716502567,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,0
H083894CAAG1716502567,H083894CAAG,1716502567,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,0
H078595CKAA1716502567,H078595CKAA,1716502567,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
H085078CKAA1716503168,H085078CKAA,1716503168,9545,/au/en/product/garden-party-49-voyage-bag-H085078CKAA/,Beige/Natural,Garden Party 49 voyage bag,1
H083894CAAG1716503168,H083894CAAG,1716503168,5900,/au/en/product/pursangle-tote-bag-H083894CAAG/,Multi-colored,Pursangle tote bag,1
H078595CKAA1716503168,H078595CKAA,1716503168,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,1
H083618CKAC1716503168,H083618CKAC,1716503168,7300,/au/en/product/steeple-25-bag-H083618CKAC/,Multi-colored,Steeple 25 bag,1
H083618CKAB1716503168,H083618CKAB,1716503168,7300,/au/en/product/steeple-25-bag-H083618CKAB/,Multi-colored,Steeple 25 bag,1
H082924CAAD1716503168,H082924CAAD,1716503168,11955,/au/en/product/cabas-h-en-biais-40-bag-H082924CAAD/,Multi-colored,Cabas H en Biais 40 bag,1
H078595CKAA1716503767,H078595CKAA,1716503767,49705,/au/en/product/bolide-1923-45-racing-bag-H078595CKAA/,Blue,Bolide 1923 - 45 Racing bag,0
